inventer invente inventes invente inventons inventez inventent inventais inventais inventait inventions inventiez inventaient inventerai inventeras inventera inventerons inventerez inventeront inventai inventas inventa inventâmes inventâtes inventèrent inventerais inventerais inventerait inventerions inventeriez inventeraient invente inventes invente inventions inventiez inventent inventasse inventasses inventât inventassions inventassiez inventassent invente inventons inventez inventant inventé inventés inventée inventées 
inviter invite invites invite invitons invitez invitent invitais invitais invitait invitions invitiez invitaient inviterai inviteras invitera inviterons inviterez inviteront invitai invitas invita invitâmes invitâtes invitèrent inviterais inviterais inviterait inviterions inviteriez inviteraient invite invites invite invitions invitiez invitent invitasse invitasses invitât invitassions invitassiez invitassent invite invitons invitez invitant invité invités invitée invitées 
jeter jette jettes jette jetons jetez jettent jetais jetais jetait jetions jetiez jetaient jetterai jetteras jettera jetterons jetterez jetteront jetai jetas jeta jetâmes jetâtes jetèrent jetterais jetterais jetterait jetterions jetteriez jetteraient jette jettes jette jetions jetiez jettent jetasse jetasses jetât jetassions jetassiez jetassent jette jetons jetez jetant jeté jetés jetée jetées 
joindre joins joins joint joignons joignez joignent joignais joignais joignait joignions joigniez joignaient joindrai joindras joindra joindrons joindrez joindront joignis joignis joignit joignîmes joignîtes joignirent joindrais joindrais joindrait joindrions joindriez joindraient joigne joignes joigne joignions joigniez joignent joignisse joignisses joignît joignissions joignissiez joignissent joins joignons joignez joignant joint joints jointe jointes 
jouer joue joues joue jouons jouez jouent jouais jouais jouait jouions jouiez jouaient jouerai joueras jouera jouerons jouerez joueront jouai jouas joua jouâmes jouâtes jouèrent jouerais jouerais jouerait jouerions joueriez joueraient joue joues joue jouions jouiez jouent jouasse jouasses jouât jouassions jouassiez jouassent joue jouons jouez jouant joué joués jouée jouées 
juger juge juges juge jugeons jugez jugent jugeais jugeais jugeait jugions jugiez jugeaient jugerai jugeras jugera jugerons jugerez jugeront jugeai jugeas jugea jugeâmes jugeâtes jugèrent jugerais jugerais jugerait jugerions jugeriez jugeraient juge juges juge jugions jugiez jugent jugeasse jugeasses jugeât jugeassions jugeassiez jugeassent juge jugeons jugez jugeant jugé jugés jugée jugées 
laisser laisse laisses laissons laissez laissent laissais laissais laissait laissions laissiez laissaient laisserai laisseras laissera laisserons laisserez laisseront laissai laissas laissa laissâmes laissâtes laissèrent laisserais laisserais laisserait laisserions laisseriez laisseraient laisse laisses laisse laissions laissiez laissent laissasse laissasses laissât laissions laissiez laissassent laisse laissons laissez laissant laissé laissés laissée laissées
lancer lance lances lance lançons lancez lancent lançais lançais lançait lancions lanciez lançaient lancerai lanceras lancera lancerons lancerez lanceront lançai lanças lança lançâmes lançates lancèrent lancerais lancerais lancerait lancerions lanceriez lanceraient lance lances lance lancions lanciez lancent lançasse lançasses lançât lançassions lançassiez lançassent lance lançons lancez lançant lancé lancés lancée lancées
lever lève lèves lève levons levez lèvent levais levais levait levions leviez levaient lèverai lèveras lèvera lèverons lèverez lèveront levai levas leva levâmes levâtes levèrent lèverais lèverais lèverait lèverions lèveriez lèveraient lève lèves lève levions leviez lèvent levasse levasses levât levassions levassiez levassent lève levons levez levant levé levés levée levées 
lier lie lies lie lions liez lient liais liais liait liions liiez liaient lierai lieras liera lierons lierez lieront liai lias lia liâmes liâtes lièrent lierais lierais lierait lierions lieriez lieraient lie lies lie liions liiez lient liasse liasses liât liassions liassiez liassent lie lions liez liant lié liés liée liées 
lire lis lis lit lisons lisez lisent lisais lisais lisait lisions lisiez lisaient lirai liras lira lirons lirez liront lus lus lut lûmes lûtes lurent lirais lirais lirait lirions liriez liraient lise lises lise lisions lisiez lisent lusse lusses lût lussions lussiez lussent lis lisons lisez lisant lu lus lue lues 
lisser lisse lisses lisse lissons lissez lissent lissais lissais lissait lissions lissiez lissaient lisserai lisseras lissera lisserons lisserez lisseront lissai lissas lissa lissâmes lissâtes lissèrent lisserais lisserais lisserait lisserions lisseriez lisseraient lisse lisses lisse lissions lissiez lissent lissasse lissasses lissât lissassions lissassiez lissassent lisse lissons lissez lissant lissé lissés lissée lissées 
livrer livre livres livre livrons livrez livrent livrais livrais livrait livrions livriez livraient livrerai livreras livrera livrerons livrerez livreront livrai livras livra livrâmes livrâtes livrèrent livrerais livrerais livrerait livrerions livreriez livreraient livre livres livre livrions livriez livrent livrasse livrasses livrât livrassions livrassiez livrassent livre livrons livrez livrant livré livrés livrée livrées 
lutter lutte luttes lutte luttons luttez luttent luttais luttais luttait luttions luttiez luttaient lutterai lutteras luttera lutterons lutterez lutteront luttai luttas lutta luttâmes luttâtes luttèrent lutterais lutterais lutterait lutterions lutteriez lutteraient lutte luttes lutte luttions luttiez luttent luttasse luttasses luttât luttassions luttassiez luttassent lutte luttons luttez luttant lutté luttés luttée luttées 
maintenir maintiens maintiens maintient maintenons maintenez maintiennent maintenais maintenais maintenait maintenions mainteniez maintenaient maintiendrai maintiendras maintiendra maintiendrons maintiendrez maintiendront maintins maintins maintint maintînmes maintîntes maintinrent maintiendrais maintiendrais maintiendrait maintiendrions maintiendriez maintiendraient maintienne maintiennes maintienne maintenions mainteniez maintiennent maintinsse maintinsses maintînt maintinssions maintinssiez maintinssent maintiens maintenons maintenez maintenant maintenu maintenus maintenue maintenues 
manger mange manges mange mangeons mangez mangent mangeais mangeais mangeait mangions mangiez mangeaient mangerai mangeras mangera mangerons mangerez mangeront mangeai mangeas mangea mangeâmes mangeâtes mangèrent mangerais mangerais mangerait mangerions mangeriez mangeraient mange manges mange mangions mangiez mangent mangeasse mangeasses mangeât mangeassions mangeassiez mangeassent mange mangeons mangez mangeant mangé mangés mangée mangées 
manquer manque manques manque manquons manquez manquent manquais manquais manquait manquions manquiez manquaient manquerai manqueras manquera manquerons manquerez manqueront manquai manquas manqua manquâmes manquâtes manquèrent manquerais manquerais manquerait manquerions manqueriez manqueraient manque manques manque manquions manquiez manquent manquasse manquasses manquât manquassions manquassiez manquassent manque manquons manquez manquant manqué manqués manquée manquées 
marcher marche marches marche marchons marchez marchent marchais marchais marchait marchions marchiez marchaient marcherai marcheras marchera marcherons marcherez marcheront marchai marchas marcha marchâmes marchâtes marchèrent marcherais marcherais marcherait marcherions marcheriez marcheraient marche marches marche marchions marchiez marchent marchasse marchasses marchât marchassions marchassiez marchassent marche marchons marchez marchant marché marchés marchée marchées 
marier marie maries marie marions mariez marient mariais mariais mariait mariions mariiez mariaient marierai marieras mariera marierons marierez marieront mariai marias maria mariâmes mariâtes marièrent marierais marierais marierait marierions marieriez marieraient marie maries marie mariions mariiez marient mariasse mariasses mariât mariassions mariassiez mariassent marie marions mariez mariant marié mariés mariée mariées 
marquer marque marques marque marquons marquez marquent marquais marquais marquait marquions marquiez marquaient marquerai marqueras marquera marquerons marquerez marqueront marquai marquas marqua marquâmes marquâtes marquèrent marquerais marquerais marquerait marquerions marqueriez marqueraient marque marques marque marquions marquiez marquent marquasse marquasses marquât marquassions marquassiez marquassent marque marquons marquez marquant marqué marqués marquée marquées 
mêler mêle mêles mêle mêlons mêlez mêlent mêlais mêlais mêlait mêlions mêliez mêlaient mêlerai mêleras mêlera mêlerons mêlerez mêleront mêlai mêlas mêla mêlâmes mêlâtes mêlèrent mêlerais mêlerais mêlerait mêlerions mêleriez mêleraient mêle mêles mêle mêlions mêliez mêlent mêlasse mêlasses mêlât mêlassions mêlassiez mêlassent mêle mêlons mêlez mêlant mêlé mêlés mêlée mêlées 
menacer menace menaces menace menaçons menacez menacent menaçais menaçais menaçait menacions menaciez menaçaient menacerai menaceras menacera menacerons menacerez menaceront menaçai menaças menaça menaçâmes menaçâtes menacèrent menacerais menacerais menacerait menacerions menaceriez menaceraient menace menaces menace menacions menaciez menacent menaçasse menaçasses menaçât menaçassions menaçassiez menaçassent menace menaçons menacez menaçant menacé menacés menacée menacées 
mener mène mènes mène menons menez mènent menais menais menait menions meniez menaient mènerai mèneras mènera mènerons mènerez mèneront menai menas mena menâmes menâtes menèrent mènerais mènerais mènerait mènerions mèneriez mèneraient mène mènes mène menions meniez mènent menasse menasses menât menassions menassiez menassent mène menons menez menant mené menés menée menées 
mentir mens mens ment mentons mentez mentent mentais mentais mentait mentions mentiez mentaient mentirai mentiras mentira mentirons mentirez mentiront mentis mentis mentit mentîmes mentîtes mentirent mentirais mentirais mentirait mentirions mentiriez mentiraient mente mentes mente mentions mentiez mentent mentisse mentisses mentît mentissions mentissiez mentissent mens mentons mentez mentant menti mentis mentie menties 
mériter mérite mérites mérite méritons méritez méritent méritais méritais méritait méritions méritiez méritaient mériterai mériteras méritera mériterons mériterez mériteront méritai méritas mérita méritâmes méritâtes méritèrent mériterais mériterais mériterait mériterions mériteriez mériteraient mérite mérites mérite méritions méritiez méritent méritasse méritasses méritât méritassions méritassiez méritassent mérite méritons méritez méritant mérité mérités méritée méritées 
mettre mets mets met mettons mettez mettent mettais mettais mettait mettions mettiez mettaient mettrai mettras mettra mettrons mettrez mettront mis mis mit mîmes mîtes mirent mettrais mettrais mettrait mettrions mettriez mettraient mette mettes mette mettions mettiez mettent misse misses mît missions missiez missent mets mettons mettez mettant mis mis mise mises 
monter monte montes monte montons montez montent montais montais montait montions montiez montaient monterai monteras montera monterons monterez monteront montai montas monta montâmes montâtes montèrent monterais monterais monterait monterions monteriez monteraient monte montes monte montions montiez montent montasse montasses montât montassions montassiez montassent monte montons montez montant monté montés montée montées 
montrer montre montres montre montrons montrez montrent montrais montrais montrait montrions montriez montraient montrerai montreras montrera montrerons montrerez montreront montrai montras montra montrâmes montrâtes montrèrent montrerais montrerais montrerait montrerions montreriez montreraient montre montres montre montrions montriez montrent montrasse montrasses montrât montrassions montrassiez montrassent montre montrons montrez montrant montré montrés montrée montrées 
mourir meurs meurs meurt mourons mourez meurent mourais mourais mourait mourions mouriez mouraient mourrai mourras mourra mourrons mourrez mourront mourus mourus mourut mourûmes mourûtes moururent mourrais mourrais mourrait mourrions mourriez mourraient meure meures meure mourions mouriez meurent mourusse mourusses mourût mourussions mourussiez mourussent meurs mourons mourez mourant mort morts morte mortes 
naître nais nais naît naissons naissez naissent naissais naissais naissait naissions naissiez naissaient naîtrai naîtras naîtra naîtrons naîtrez naîtront naquis naquis naquit naquîmes naquîtes naquirent naîtrais naîtrais naîtrait naîtrions naîtriez naîtraient naisse naisses naisse naissions naissiez naissent naquisse naquisses naquît naquissions naquissiez naquissent nais naissons naissez naissant né nés née nées 
nommer nomme nommes nomme nommons nommez nomment nommais nommais nommait nommions nommiez nommaient nommerai nommeras nommera nommerons nommerez nommeront nommai nommas nomma nommâmes nommâtes nommèrent nommerais nommerais nommerait nommerions nommeriez nommeraient nomme nommes nomme nommions nommiez nomment nommasse nommasses nommât nommassions nommassiez nommassent nomme nommons nommez nommant nommé nommés nommée nommées 
nourrir nourris nourris nourrit nourrissons nourrissez nourrissent nourrissais nourrissais nourrissait nourrissions nourrissiez nourrissaient nourrirai nourriras nourrira nourrirons nourrirez nourriront nourris nourris nourrit nourrîmes nourrîtes nourrirent nourrirais nourrirais nourrirait nourririons nourririez nourriraient nourrisse nourrisses nourrisse nourrissions nourrissiez nourrissent nourrisse nourrisses nourrît nourrissions nourrissiez nourrissent nourris nourrissons nourrissez nourrissant nourri nourris nourrie nourries 
noyer noie noies noie noyons noyez noient noyais noyais noyait noyions noyiez noyaient noierai noieras noiera noierons noierez noieront noyai noyas noya noyâmes noyâtes noyèrent noierais noierais noierait noierions noieriez noieraient noie noies noie noyions noyiez noient noyasse noyasses noyât noyassions noyassiez noyassent noie noyons noyez noyant noyé noyés noyée noyées 
obéir obéis obéis obéit obéissons obéissez obéissent obéissais obéissais obéissait obéissions obéissiez obéissaient obéirai obéiras obéira obéirons obéirez obéiront obéis obéis obéit obéîmes obéîtes obéirent obéirais obéirais obéirait obéirions obéiriez obéiraient obéisse obéisses obéisse obéissions obéissiez obéissent obéisse obéisses obéît obéissions obéissiez obéissent obéis obéissons obéissez obéissant obéi obéis obéie obéies 
obliger oblige obliges oblige obligeons obligez obligent obligeais obligeais obligeait obligions obligiez obligeaient obligerai obligeras obligera obligerons obligerez obligeront obligeai obligeas obligea obligeâmes obligeâtes obligèrent obligerais obligerais obligerait obligerions obligeriez obligeraient oblige obliges oblige obligions obligiez obligent obligeasse obligeasses obligeât obligeassions obligeassiez obligeassent oblige obligeons obligez obligeant obligé obligés obligée obligées 
observer observe observes observe observons observez observent observais observais observait observions observiez observaient observerai observeras observera observerons observerez observeront observai observas observa observâmes observâtes observèrent observerais observerais observerait observerions observeriez observeraient observe observes observe observions observiez observent observasse observasses observât observassions observassiez observassent observe observons observez observant observé observés observée observées 
obtenir obtiens obtiens obtient obtenons obtenez obtiennent obtenais obtenais obtenait obtenions obteniez obtenaient obtiendrai obtiendras obtiendra obtiendrons obtiendrez obtiendront obtins obtins obtint obtînmes obtîntes obtinrent obtiendrais obtiendrais obtiendrait obtiendrions obtiendriez obtiendraient obtienne obtiennes obtienne obtenions obteniez obtiennent obtinsse obtinsses obtînt obtinssions obtinssiez obtinssent obtiens obtenons obtenez obtenant obtenu obtenus obtenue obtenues 
occuper occupe occupes occupe occupons occupez occupent occupais occupais occupait occupions occupiez occupaient occuperai occuperas occupera occuperons occuperez occuperont occupai occupas occupa occupâmes occupâtes occupèrent occuperais occuperais occuperait occuperions occuperiez occuperaient occupe occupes occupe occupions occupiez occupent occupasse occupasses occupât occupassions occupassiez occupassent occupe occupons occupez occupant occupé occupés occupée occupées 
offrir offre offres offre offrons offrez offrent offrais offrais offrait offrions offriez offraient offrirai offriras offrira offrirons offrirez offriront offris offris offrit offrîmes offrîtes offrirent offrirais offrirais offrirait offririons offririez offriraient offre offres offre offrions offriez offrent offrisse offrisses offrît offrissions offrissiez offrissent offre offrons offrez offrant offert offerts offerte offertes 
oser ose oses ose osons osez osent osais osais osait osions osiez osaient oserai oseras osera oserons oserez oseront osai osas osa osâmes osâtes osèrent oserais oserais oserait oserions oseriez oseraient ose oses ose osions osiez osent osasse osasses osât osassions osassiez osassent ose osons osez osant osé osés osée osées 
oublier oublie oublies oublie oublions oubliez oublient oubliais oubliais oubliait oubliions oubliiez oubliaient oublierai oublieras oubliera oublierons oublierez oublieront oubliai oublias oublia oubliâmes oubliâtes oublièrent oublierais oublierais oublierait oublierions oublieriez oublieraient oublie oublies oublie oubliions oubliiez oublient oubliasse oubliasses oubliât oubliassions oubliassiez oubliassent oublie oublions oubliez oubliant oublié oubliés oubliée oubliées 
ouvrir ouvre ouvres ouvre ouvrons ouvrez ouvrent ouvrais ouvrais ouvrait ouvrions ouvriez ouvraient ouvrirai ouvriras ouvrira ouvrirons ouvrirez ouvriront ouvris ouvris ouvrit ouvrîmes ouvrîtes ouvrirent ouvrirais ouvrirais ouvrirait ouvririons ouvririez ouvriraient ouvre ouvres ouvre ouvrions ouvriez ouvrent ouvrisse ouvrisses ouvrît ouvrissions ouvrissiez ouvrissent ouvre ouvrons ouvrez ouvrant ouvert ouverts ouverte ouvertes 
paraître parais parais paraît paraissons paraissez paraissent paraissais paraissais paraissait paraissions paraissiez paraissaient paraîtrai paraîtras paraîtra paraîtrons paraîtrez paraîtront parus parus parut parûmes parûtes parurent paraîtrais paraîtrais paraîtrait paraîtrions paraîtriez paraîtraient paraisse paraisses paraisse paraissions paraissiez paraissent parusse parusses parût parussions parussiez parussent parais paraissons paraissez paraissant paru parus parue parues 
parcourir parcours parcours parcourt parcourons parcourez parcourent parcourais parcourais parcourait parcourions parcouriez parcouraient parcourrai parcourras parcourra parcourrons parcourrez parcourront parcourus parcourus parcourut parcourûmes parcourûtes parcoururent parcourrais parcourrais parcourrait parcourrions parcourriez parcourraient parcoure parcoures parcoure parcourions parcouriez parcourent parcourusse parcourusses parcourût parcourussions parcourussiez parcourussent parcours parcourons parcourez parcourant parcouru parcourus parcourue parcourues 
parer pare pares pare parons parez parent parais parais parait parions pariez paraient parerai pareras parera parerons parerez pareront parai paras para parâmes parâtes parèrent parerais parerais parerait parerions pareriez pareraient pare pares pare parions pariez parent parasse parasses parât parassions parassiez parassent pare parons parez parant paré parés parée parées 
parler parle parles parle parlons parlez parlent parlais parlais parlait parlions parliez parlaient parlerai parleras parlera parlerons parlerez parleront parlai parlas parla parlâmes parlâtes parlèrent parlerais parlerais parlerait parlerions parleriez parleraient parle parles parle parlions parliez parlent parlasse parlasses parlât parlassions parlassiez parlassent parle parlons parlez parlant parlé parlés parlée parlées 
partager partage partages partage partageons partagez partagent partageais partageais partageait partagions partagiez partageaient partagerai partageras partagera partagerons partagerez partageront partageai partageas partagea partageâmes partageâtes partagèrent partagerais partagerais partagerait partagerions partageriez partageraient partage partages partage partagions partagiez partagent partageasse partageasses partageât partageassions partageassiez partageassent partage partageons partagez partageant partagé partagés partagée partagées 
partir pars pars part partons partez partent partais partais partait partions partiez partaient partirai partiras partira partirons partirez partiront partis partis partit partîmes partîtes partirent partirais partirais partirait partirions partiriez partiraient parte partes parte partions partiez partent partisse partisses partît partissions partissiez partissent pars partons partez partant parti partis partie parties 
parvenir parviens parviens parvient parvenons parvenez parviennent parvenais parvenais parvenait parvenions parveniez parvenaient parviendrai parviendras parviendra parviendrons parviendrez parviendront parvins parvins parvint parvînmes parvîntes parvinrent parviendrais parviendrais parviendrait parviendrions parviendriez parviendraient parvienne parviennes parvienne parvenions parveniez parviennent parvinsse parvinsses parvînt parvinssions parvinssiez parvinssent parviens parvenons parvenez parvenant parvenu parvenus parvenue parvenues 
passer passe passes passe passons passez passent passais passais passait passions passiez passaient passerai passeras passera passerons passerez passeront passai passas passa passâmes passâtes passèrent passerais passerais passerait passerions passeriez passeraient passe passes passe passions passiez passent passasse passasses passât passassions passassiez passassent passe passons passez passant passé passés passée passées 
payer paie paye paies payes paie paye payons payez paient payent payais payais payait payions payiez payaient paierai payerai paieras payeras paiera payera paierons payerons paierez payerez paieront payeront payai payas paya payâmes payâtes payèrent paierais payerais paierais payerais paierait payerait paierions payerions paieriez payeriez paieraient payeraient paie paye paies payes paie paye payions payiez paient payent payasse payasses payât payassions payassiez payassent paie paye payons payez payant payé payés payée payées 
pencher penche penches penche penchons penchez penchent penchais penchais penchait penchions penchiez penchaient pencherai pencheras penchera pencherons pencherez pencheront penchai penchas pencha penchâmes penchâtes penchèrent pencherais pencherais pencherait pencherions pencheriez pencheraient penche penches penche penchions penchiez penchent penchasse penchasses penchât penchassions penchassiez penchassent penche penchons penchez penchant penché penchés penchée penchées 
pendre pends pends pend pendons pendez pendent pendais pendais pendait pendions pendiez pendaient pendrai pendras pendra pendrons pendrez pendront pendis pendis pendit pendîmes pendîtes pendirent pendrais pendrais pendrait pendrions pendriez pendraient pende pendes pende pendions pendiez pendent pendisse pendisses pendît pendissions pendissiez pendissent pends pendons pendez pendant pendu pendus pendue pendues 
pénétrer pénètre pénètres pénètre pénétrons pénétrez pénètrent pénétrais pénétrais pénétrait pénétrions pénétriez pénétraient pénétrerai pénètrerai pénétreras pénètreras pénétrera pénètrera pénétrerons pénètrerons pénétrerez pénètrerez pénétreront pénètreront pénétrai pénétras pénétra pénétrâmes pénétrâtes pénétrèrent pénétrerais pénètrerais pénétrerais pénètrerais pénétrerait pénètrerait pénétrerions pénètrerions pénétreriez pénètreriez pénétreraient pénètreraient pénètre pénètres pénètre pénétrions pénétriez pénètrent pénétrasse pénétrasses pénétrât pénétrassions pénétrassiez pénétrassent pénètre pénétrons pénétrez pénétrant pénétré pénétrés pénétrée pénétrées 
penser pense penses pense pensons pensez pensent pensais pensais pensait pensions pensiez pensaient penserai penseras pensera penserons penserez penseront pensai pensas pensa pensâmes pensâtes pensèrent penserais penserais penserait penserions penseriez penseraient pense penses pense pensions pensiez pensent pensasse pensasses pensât pensassions pensassiez pensassent pense pensons pensez pensant pensé pensés pensée pensées 
perdre perds perds perd perdons perdez perdent perdais perdais perdait perdions perdiez perdaient perdrai perdras perdra perdrons perdrez perdront perdis perdis perdit perdîmes perdîtes perdirent perdrais perdrais perdrait perdrions perdriez perdraient perde perdes perde perdions perdiez perdent perdisse perdisses perdît perdissions perdissiez perdissent perds perdons perdez perdant perdu perdus perdue perdues 
permettre permets permets permet permettons permettez permettent permettais permettais permettait permettions permettiez permettaient permettrai permettras permettra permettrons permettrez permettront permis permis permit permîmes permîtes permirent permettrais permettrais permettrait permettrions permettriez permettraient permette permettes permette permettions permettiez permettent permisse permisses permît permissions permissiez permissent permets permettons permettez permettant permis permis permise permises 
peser pèse pèses pèse pesons pesez pèsent pesais pesais pesait pesions pesiez pesaient pèserai pèseras pèsera pèserons pèserez pèseront pesai pesas pesa pesâmes pesâtes pesèrent pèserais pèserais pèserait pèserions pèseriez pèseraient pèse pèses pèse pesions pesiez pèsent pesasse pesasses pesât pesassions pesassiez pesassent pèse pesons pesez pesant pesé pesés pesée pesées 
piquer pique piques pique piquons piquez piquent piquais piquais piquait piquions piquiez piquaient piquerai piqueras piquera piquerons piquerez piqueront piquai piquas piqua piquâmes piquâtes piquèrent piquerais piquerais piquerait piquerions piqueriez piqueraient pique piques pique piquions piquiez piquent piquasse piquasses piquât piquassions piquassiez piquassent pique piquons piquez piquant piqué piqués piquée piquées 
placer place places place plaçons placez placent plaçais plaçais plaçait placions placiez plaçaient placerai placeras placera placerons placerez placeront plaçai plaças plaça plaçâmes plaçâtes placèrent placerais placerais placerait placerions placeriez placeraient place places place placions placiez placent plaçasse plaçasses plaçât plaçassions plaçassiez plaçassent place plaçons placez plaçant placé placés placée placées 
plaindre plains plains plaint plaignons plaignez plaignent plaignais plaignais plaignait plaignions plaigniez plaignaient plaindrai plaindras plaindra plaindrons plaindrez plaindront plaignis plaignis plaignit plaignîmes plaignîtes plaignirent plaindrais plaindrais plaindrait plaindrions plaindriez plaindraient plaigne plaignes plaigne plaignions plaigniez plaignent plaignisse plaignisses plaignît plaignissions plaignissiez plaignissent plains plaignons plaignez plaignant plaint plaints plainte plaintes 
plaire plais plais plaît plaisons plaisez plaisent plaisais plaisais plaisait plaisions plaisiez plaisaient plairai plairas plaira plairons plairez plairont plut plûmes plûtes plurent plairais plairais plairait plairions plairiez plairaient plaise plaises plaise plaisions plaisiez plaisent plusse plusses plût plussions plussiez plussent plais plaisons plaisez plaisant plu plue plues 
pleurer pleure pleures pleure pleurons pleurez pleurent pleurais pleurais pleurait pleurions pleuriez pleuraient pleurerai pleureras pleurera pleurerons pleurerez pleureront pleurai pleuras pleura pleurâmes pleurâtes pleurèrent pleurerais pleurerais pleurerait pleurerions pleureriez pleureraient pleure pleures pleure pleurions pleuriez pleurent pleurasse pleurasses pleurât pleurassions pleurassiez pleurassent pleure pleurons pleurez pleurant pleuré pleurés pleurée pleurées 
plier plie plies plie plions pliez plient pliais pliais pliait pliions pliiez pliaient plierai plieras pliera plierons plierez plieront pliai plias plia pliâmes pliâtes plièrent plierais plierais plierait plierions plieriez plieraient plie plies plie pliions pliiez plient pliasse pliasses pliât pliassions pliassiez pliassent plie plions pliez pliant plié pliés pliée pliées 
plonger plonge plonges plonge plongeons plongez plongent plongeais plongeais plongeait plongions plongiez plongeaient plongerai plongeras plongera plongerons plongerez plongeront plongeai plongeas plongea plongeâmes plongeâtes plongèrent plongerais plongerais plongerait plongerions plongeriez plongeraient plonge plonges plonge plongions plongiez plongent plongeasse plongeasses plongeât plongeassions plongeassiez plongeassent plonge plongeons plongez plongeant plongé plongés plongée plongées 
porter porte portes porte portons portez portent portais portais portait portions portiez portaient porterai porteras portera porterons porterez porteront portai portas porta portâmes portâtes portèrent porterais porterais porterait porterions porteriez porteraient porte portes porte portions portiez portent portasse portasses portât portassions portassiez portassent porte portons portez portant porté portés portée portées 
poser pose poses pose posons posez posent posais posais posait posions posiez posaient poserai poseras posera poserons poserez poseront posai posas posa posâmes posâtes posèrent poserais poserais poserait poserions poseriez poseraient pose poses pose posions posiez posent posasse posasses posât posassions posassiez posassent pose posons posez posant posé posés posée posées 
posséder possède possèdes possède possédons possédez possèdent possédais possédais possédait possédions possédiez possédaient posséderai possèderai posséderas possèderas possédera possèdera posséderons possèderons posséderez possèderez posséderont possèderont possédai possédas posséda possédâmes possédâtes possédèrent posséderais possèderais posséderais possèderais posséderait possèderait posséderions possèderions posséderiez possèderiez posséderaient possèderaient possède possèdes possède possédions possédiez possèdent possédasse possédasses possédât possédassions possédassiez possédassent possède possédons possédez possédant possédé possédés possédée possédées 
poursuivre poursuis poursuis poursuit poursuivons poursuivez poursuivent poursuivais poursuivais poursuivait poursuivions poursuiviez poursuivaient poursuivrai poursuivras poursuivra poursuivrons poursuivrez poursuivront poursuivis poursuivis poursuivit poursuivîmes poursuivîtes poursuivirent poursuivrais poursuivrais poursuivrait poursuivrions poursuivriez poursuivraient poursuive poursuives poursuive poursuivions poursuiviez poursuivent poursuivisse poursuivisses poursuivît poursuivissions poursuivissiez poursuivissent poursuis poursuivons poursuivez poursuivant poursuivi poursuivis poursuivie poursuivies 
pousser pousse pousses pousse poussons poussez poussent poussais poussais poussait poussions poussiez poussaient pousserai pousseras poussera pousserons pousserez pousseront poussai poussas poussa poussâmes poussâtes poussèrent pousserais pousserais pousserait pousserions pousseriez pousseraient pousse pousses pousse poussions poussiez poussent poussasse poussasses poussât poussassions poussassiez poussassent pousse poussons poussez poussant poussé poussés poussée poussées 
pouvoir peux puis peux peut pouvons pouvez peuvent pouvais pouvais pouvait pouvions pouviez pouvaient pourrai pourras pourra pourrons pourrez pourront pus pus put pûmes pûtes purent pourrais pourrais pourrait pourrions pourriez pourraient puisse puisses puisse puissions puissiez puissent pusse pusses pût pussions pussiez pussent pouvant pu pus pue pues 
précéder précède précèdes précède précédons précédez précèdent précédais précédais précédait précédions précédiez précédaient précéderai précèderai précéderas précèderas précédera précèdera précéderons précèderons précéderez précèderez précéderont précèderont précédai précédas précéda précédâmes précédâtes précédèrent précéderais précèderais précéderais précèderais précéderait précèderait précéderions précèderions précéderiez précèderiez précéderaient précèderaient précède précèdes précède précédions précédiez précèdent précédasse précédasses précédât précédassions précédassiez précédassent précède précédons précédez précédant précédé précédés précédée précédées 
précipiter précipite précipites précipite précipitons précipitez précipitent précipitais précipitais précipitait précipitions précipitiez précipitaient précipiterai précipiteras précipitera précipiterons précipiterez précipiteront précipitai précipitas précipita précipitâmes précipitâtes précipitèrent précipiterais précipiterais précipiterait précipiterions précipiteriez précipiteraient précipite précipites précipite précipitions précipitiez précipitent précipitasse précipitasses précipitât précipitassions précipitassiez précipitassent précipite précipitons précipitez précipitant précipité précipités précipitée précipitées 
préférer préfère préfères préfère préférons préférez préfèrent préférais préférais préférait préférions préfériez préféraient préférerai préfèrerai préféreras préfèreras préférera préfèrera préférerons préfèrerons préférerez préfèrerez préféreront préfèreront préférai préféras préféra préférâmes préférâtes préférèrent préférerais préfèrerais préférerais préfèrerais préférerait préfèrerait préférerions préfèrerions préféreriez préfèreriez préféreraient préfèreraient préfère préfères préfère préférions préfériez préfèrent préférasse préférasses préférât préférassions préférassiez préférassent préfère préférons préférez préférant préféré préférés préférée préférées 
prendre prends prends prend prenons prenez prennent prenais prenais prenait prenions preniez prenaient prendrai prendras prendra prendrons prendrez prendront pris pris prit prîmes prîtes prirent prendrais prendrais prendrait prendrions prendriez prendraient prenne prennes prenne prenions preniez prennent prisse prisses prît prissions prissiez prissent prends prenons prenez prenant pris pris prise prises 
préparer prépare prépares prépare préparons préparez préparent préparais préparais préparait préparions prépariez préparaient préparerai prépareras préparera préparerons préparerez prépareront préparai préparas prépara préparâmes préparâtes préparèrent préparerais préparerais préparerait préparerions prépareriez prépareraient prépare prépares prépare préparions prépariez préparent préparasse préparasses préparât préparassions préparassiez préparassent prépare préparons préparez préparant préparé préparés préparée préparées 
